09:28:36 INFO  manager.AppManager - Tests starting on Chrome
09:28:37 INFO  TestBase - Method loginNegativeUserDTO is started
09:28:37 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Logout ']
09:28:47 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Logout '] is found
09:28:47 INFO  manager.TestNGListener - Test loginNegativeUserDTO invoked
09:28:47 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Log in ']
09:28:47 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Log in '] is found
09:28:47 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //input[@id='email']
09:28:47 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //input[@id='email'] is found
09:28:48 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //input[@id='password']
09:28:48 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //input[@id='password'] is found
09:28:48 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //button[@type='submit']
09:28:48 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //button[@type='submit'] is found
09:28:51 INFO  manager.TestNGListener - Test loginNegativeUserDTO successful
09:28:51 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //button[@type='button']
09:28:51 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //button[@type='button'] is found
09:28:51 INFO  TestBase - ==================================
09:28:51 INFO  TestBase - Method loginPositive is started
09:28:51 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Logout ']
09:29:01 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Logout '] is found
09:29:01 INFO  manager.TestNGListener - Test loginPositive invoked
09:29:01 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Log in ']
09:29:01 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Log in '] is found
09:29:01 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //input[@id='email']
09:29:01 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //input[@id='email'] is found
09:29:01 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //input[@id='password']
09:29:01 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //input[@id='password'] is found
