09:31:32 INFO  manager.AppManager - Tests starting on Chrome
09:31:35 INFO  manager.AppManager - Tests starting on Firefox
09:31:36 INFO  TestBase - Method loginNegativeUserDTO is started
09:31:36 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Logout ']
09:31:46 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Logout '] is found
09:31:46 INFO  manager.TestNGListener - Test loginNegativeUserDTO invoked
09:31:46 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Log in ']
09:31:46 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Log in '] is found
09:31:47 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //input[@id='email']
09:31:47 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //input[@id='email'] is found
09:31:47 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //input[@id='password']
09:31:47 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //input[@id='password'] is found
09:31:47 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //button[@type='submit']
09:31:47 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //button[@type='submit'] is found
09:31:50 INFO  manager.TestNGListener - Test loginNegativeUserDTO successful
09:31:50 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //button[@type='button']
09:31:50 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //button[@type='button'] is found
09:31:50 INFO  TestBase - ==================================
09:31:50 INFO  TestBase - Method loginPositive is started
09:31:50 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Logout ']
09:32:00 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Logout '] is found
09:32:00 INFO  manager.TestNGListener - Test loginPositive invoked
09:32:00 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Log in ']
09:32:00 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Log in '] is found
09:32:01 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //input[@id='email']
09:32:01 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //input[@id='email'] is found
09:32:01 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //input[@id='password']
09:32:01 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //input[@id='password'] is found
09:32:01 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //button[@type='submit']
09:32:01 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //button[@type='submit'] is found
09:32:04 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //h2[contains(text(),'success')]
09:32:04 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //h2[contains(text(),'success')] is found
09:32:04 INFO  manager.TestNGListener - Test loginPositive successful
09:32:04 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //button[@type='button']
09:32:04 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //button[@type='button'] is found
09:32:04 INFO  TestBase - ==================================
09:32:04 INFO  TestBase - Method loginPositiveProps is started
09:32:04 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Logout ']
09:32:04 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Logout '] is found
09:32:04 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Logout ']
09:32:04 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Logout '] is found
09:32:04 INFO  manager.TestNGListener - Test loginPositiveProps invoked
09:32:04 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Log in ']
09:32:05 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Log in '] is found
09:32:05 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //input[@id='email']
09:32:05 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //input[@id='email'] is found
09:32:05 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //input[@id='password']
09:32:05 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //input[@id='password'] is found
09:32:05 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //button[@type='submit']
09:32:05 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //button[@type='submit'] is found
09:32:05 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //h2[contains(text(),'success')]
09:32:05 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //h2[contains(text(),'success')] is found
09:32:05 INFO  manager.TestNGListener - Test loginPositiveProps successful
09:32:05 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //button[@type='button']
09:32:05 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //button[@type='button'] is found
09:32:05 INFO  TestBase - ==================================
09:32:05 INFO  TestBase - Method loginPositiveUser is started
09:32:05 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Logout ']
09:32:05 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Logout '] is found
09:32:05 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Logout ']
09:32:05 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Logout '] is found
09:32:06 INFO  manager.TestNGListener - Test loginPositiveUser invoked
09:32:06 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Log in ']
09:32:06 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Log in '] is found
09:32:06 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //input[@id='email']
