18:01:09 INFO  manager.AppManager - Tests starting on Chrome
18:01:11 INFO  TestBase - Method loginNegativeUserDTO is started
18:01:11 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Logout ']
18:01:21 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Logout '] is found
18:01:21 INFO  manager.TestNGListener - Test loginNegativeUserDTO invoked
18:01:21 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Log in ']
18:01:21 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Log in '] is found
18:01:21 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //input[@id='email']
18:01:21 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //input[@id='email'] is found
18:01:21 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //input[@id='password']
18:01:21 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //input[@id='password'] is found
18:01:21 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //button[@type='submit']
18:01:21 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //button[@type='submit'] is found
18:01:24 INFO  manager.TestNGListener - Test loginNegativeUserDTO successful
18:01:24 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //button[@type='button']
18:01:24 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //button[@type='button'] is found
18:01:24 INFO  TestBase - ==================================
