08:46:09 INFO  manager.AppManager - Tests starting on Chrome
08:46:11 INFO  TestBase - Method loginNegativeUserDTO is started
08:46:11 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Logout ']
08:46:21 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Logout '] is found
08:46:21 INFO  manager.TestNGListener - Test loginNegativeUserDTO invoked
08:46:21 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Log in ']
08:46:21 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Log in '] is found
08:46:21 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //input[@id='email']
08:46:21 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //input[@id='email'] is found
08:46:21 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //input[@id='password']
08:46:21 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //input[@id='password'] is found
08:46:22 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //button[@type='submit']
08:46:22 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //button[@type='submit'] is found
08:46:25 INFO  manager.TestNGListener - Test loginNegativeUserDTO successful
08:46:25 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //button[@type='button']
08:46:25 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //button[@type='button'] is found
08:46:25 INFO  TestBase - ==================================
08:46:25 INFO  TestBase - Method loginPositive is started
08:46:25 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Logout ']
08:46:35 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Logout '] is found
08:46:35 INFO  manager.TestNGListener - Test loginPositive invoked
08:46:35 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Log in ']
08:46:35 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Log in '] is found
08:46:35 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //input[@id='email']
08:46:35 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //input[@id='email'] is found
08:46:35 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //input[@id='password']
08:46:35 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //input[@id='password'] is found
08:46:35 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //button[@type='submit']
08:46:35 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //button[@type='submit'] is found
08:46:38 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //h2[contains(text(),'success')]
08:46:38 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //h2[contains(text(),'success')] is found
08:46:38 INFO  manager.TestNGListener - Test loginPositive successful
08:46:38 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //button[@type='button']
08:46:38 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //button[@type='button'] is found
08:46:38 INFO  TestBase - ==================================
08:46:38 INFO  TestBase - Method loginPositiveProps is started
08:46:38 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Logout ']
08:46:38 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Logout '] is found
08:46:38 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Logout ']
08:46:38 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Logout '] is found
08:46:39 INFO  manager.TestNGListener - Test loginPositiveProps invoked
08:46:39 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Log in ']
08:46:39 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Log in '] is found
08:46:39 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //input[@id='email']
08:46:39 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //input[@id='email'] is found
08:46:39 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //input[@id='password']
08:46:39 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //input[@id='password'] is found
08:46:39 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //button[@type='submit']
08:46:39 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //button[@type='submit'] is found
08:46:39 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //h2[contains(text(),'success')]
08:46:39 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //h2[contains(text(),'success')] is found
08:46:39 INFO  manager.TestNGListener - Test loginPositiveProps successful
