14:34:49 INFO  manager.AppManager - Tests starting on Chrome
14:34:50 INFO  TestBase - Method SearchFormDateManualPositive is started
14:34:53 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //a[@id='0']
14:34:53 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //a[@id='0'] is found
14:34:53 INFO  manager.WebDriverListener - Start searching element ----> By.id: city
14:34:53 INFO  manager.WebDriverListener - Element with locator ----> By.id: city is found
14:34:56 INFO  manager.WebDriverListener - Start searching element ----> By.cssSelector: #city
14:34:56 INFO  manager.WebDriverListener - Element with locator ----> By.cssSelector: #city is found
14:34:56 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //input[@id='dates']
14:34:56 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //input[@id='dates'] is found
14:34:59 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //button[@type='submit']
14:34:59 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //button[@type='submit'] is found
14:34:59 INFO  TestBase - ==================================
