18:10:19 INFO  manager.AppManager - Tests starting on Chrome
18:10:21 INFO  TestBase - Method loginNegativeUserDTO is started
18:10:21 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Logout ']
18:10:31 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Logout '] is found
18:10:31 INFO  manager.TestNGListener - Test loginNegativeUserDTO invoked
18:10:31 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Log in ']
18:10:31 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Log in '] is found
18:10:31 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //input[@id='email']
18:10:31 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //input[@id='email'] is found
18:10:31 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //input[@id='password']
18:10:31 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //input[@id='password'] is found
18:10:31 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //button[@type='submit']
18:10:31 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //button[@type='submit'] is found
18:10:34 INFO  manager.TestNGListener - Test loginNegativeUserDTO successful
18:10:34 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //button[@type='button']
18:10:34 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //button[@type='button'] is found
18:10:35 INFO  TestBase - ==================================
18:10:35 INFO  TestBase - Method loginPositive is started
18:10:35 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Logout ']
18:10:45 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Logout '] is found
18:10:45 INFO  manager.TestNGListener - Test loginPositive invoked
18:10:45 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Log in ']
18:10:45 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Log in '] is found
18:10:45 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //input[@id='email']
18:10:45 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //input[@id='email'] is found
18:10:45 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //input[@id='password']
18:10:45 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //input[@id='password'] is found
18:10:45 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //button[@type='submit']
18:10:45 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //button[@type='submit'] is found
18:10:48 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //h2[contains(text(),'success')]
18:10:48 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //h2[contains(text(),'success')] is found
18:10:48 INFO  manager.TestNGListener - Test loginPositive successful
18:10:48 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //button[@type='button']
18:10:48 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //button[@type='button'] is found
18:10:48 INFO  TestBase - ==================================
18:10:48 INFO  TestBase - Method loginPositiveProps is started
18:10:48 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Logout ']
18:10:48 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Logout '] is found
18:10:48 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Logout ']
18:10:48 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Logout '] is found
18:10:48 INFO  manager.TestNGListener - Test loginPositiveProps invoked
18:10:48 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Log in ']
18:10:48 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Log in '] is found
18:10:48 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //input[@id='email']
18:10:48 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //input[@id='email'] is found
18:10:48 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //input[@id='password']
18:10:48 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //input[@id='password'] is found
18:10:48 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //button[@type='submit']
18:10:48 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //button[@type='submit'] is found
18:10:48 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //h2[contains(text(),'success')]
18:10:49 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //h2[contains(text(),'success')] is found
18:10:49 INFO  manager.TestNGListener - Test loginPositiveProps successful
18:10:49 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //button[@type='button']
18:10:49 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //button[@type='button'] is found
18:10:49 INFO  TestBase - ==================================
18:10:49 INFO  TestBase - Method loginPositiveUser is started
18:10:49 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Logout ']
18:10:49 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Logout '] is found
18:10:49 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Logout ']
18:10:49 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Logout '] is found
18:10:49 INFO  manager.TestNGListener - Test loginPositiveUser invoked
18:10:49 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Log in ']
18:10:49 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Log in '] is found
18:10:49 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //input[@id='email']
18:10:49 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //input[@id='email'] is found
18:10:49 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //input[@id='password']
18:10:49 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //input[@id='password'] is found
18:10:49 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //button[@type='submit']
18:10:49 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //button[@type='submit'] is found
18:10:52 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //h2[contains(text(),'success')]
18:10:52 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //h2[contains(text(),'success')] is found
18:10:52 INFO  manager.TestNGListener - Test loginPositiveUser successful
18:10:52 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //button[@type='button']
18:10:52 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //button[@type='button'] is found
18:10:52 INFO  TestBase - ==================================
18:10:52 INFO  TestBase - Method loginPositiveUserDTO is started
18:10:52 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Logout ']
18:10:52 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Logout '] is found
18:10:52 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Logout ']
18:10:52 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Logout '] is found
18:10:52 INFO  manager.TestNGListener - Test loginPositiveUserDTO invoked
18:10:52 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Log in ']
18:10:52 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Log in '] is found
18:10:52 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //input[@id='email']
18:10:52 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //input[@id='email'] is found
18:10:52 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //input[@id='password']
18:10:52 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //input[@id='password'] is found
18:10:53 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //button[@type='submit']
18:10:53 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //button[@type='submit'] is found
18:10:53 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //h2[contains(text(),'success')]
18:10:53 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //h2[contains(text(),'success')] is found
18:10:53 INFO  manager.TestNGListener - Test loginPositiveUserDTO successful
18:10:53 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //button[@type='button']
18:10:53 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //button[@type='button'] is found
18:10:53 INFO  TestBase - ==================================
18:10:53 INFO  TestBase - Method loginPositiveUserData is started
18:10:53 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Logout ']
18:10:53 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Logout '] is found
18:10:53 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Logout ']
18:10:53 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Logout '] is found
18:10:53 INFO  manager.TestNGListener - Test loginPositiveUserData invoked
18:10:53 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Log in ']
18:10:53 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Log in '] is found
18:10:53 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //input[@id='email']
18:10:53 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //input[@id='email'] is found
18:10:53 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //input[@id='password']
18:10:53 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //input[@id='password'] is found
18:10:53 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //button[@type='submit']
