15:43:14 INFO  manager.AppManager - Tests starting on Chrome
15:43:15 INFO  TestBase - Method SearchFormDateManualPositive is started
15:43:18 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //a[@id='0']
15:43:18 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //a[@id='0'] is found
15:43:18 INFO  manager.WebDriverListener - Start searching element ----> By.id: city
15:43:18 INFO  manager.WebDriverListener - Element with locator ----> By.id: city is found
15:43:21 INFO  manager.WebDriverListener - Start searching element ----> By.cssSelector: label[for='city'] span[class='required-marker']
15:43:21 INFO  manager.WebDriverListener - Element with locator ----> By.cssSelector: label[for='city'] span[class='required-marker'] is found
15:43:21 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //input[@id='dates']
15:43:21 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //input[@id='dates'] is found
15:43:24 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //button[@type='submit']
15:43:24 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //button[@type='submit'] is found
15:43:24 INFO  TestBase - ==================================
