15:05:29 INFO  manager.AppManager - Tests starting on Chrome
15:05:31 INFO  TestBase - Method SearchFormDateManualPositive is started
15:05:34 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //a[@id='0']
15:05:34 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //a[@id='0'] is found
15:05:34 INFO  manager.WebDriverListener - Start searching element ----> By.id: city
15:05:34 INFO  manager.WebDriverListener - Element with locator ----> By.id: city is found
15:05:37 INFO  manager.WebDriverListener - Start searching element ----> By.cssSelector: label[for='city'] span[class='required-marker']
15:05:37 INFO  manager.WebDriverListener - Element with locator ----> By.cssSelector: label[for='city'] span[class='required-marker'] is found
15:05:37 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //input[@id='dates']
15:05:37 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //input[@id='dates'] is found
15:05:40 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //button[@type='submit']
15:05:40 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //button[@type='submit'] is found
15:05:41 INFO  TestBase - ==================================
