16:14:00 INFO  manager.AppManager - Tests starting on Chrome
16:14:03 INFO  TestBase - Method SearchFormDateManualPositive is started
16:14:06 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //a[@id='0']
16:14:06 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //a[@id='0'] is found
16:14:06 INFO  manager.WebDriverListener - Start searching element ----> By.id: city
16:14:06 INFO  manager.WebDriverListener - Element with locator ----> By.id: city is found
16:14:09 INFO  manager.WebDriverListener - Start searching element ----> By.cssSelector: #city
16:14:09 INFO  manager.WebDriverListener - Element with locator ----> By.cssSelector: #city is found
16:14:09 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //input[@id='dates']
16:14:09 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //input[@id='dates'] is found
16:14:12 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //button[@type='submit']
16:14:12 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //button[@type='submit'] is found
16:14:12 INFO  TestBase - ==================================
