10:48:36 INFO  manager.AppManager - Tests starting on Chrome
10:48:38 INFO  TestBase - Method loginPositiveUser is started
10:48:38 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Logout ']
10:48:48 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Logout '] is found
10:48:48 INFO  manager.TestNGListener - Test loginPositiveUser invoked
10:48:48 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //a[@class='navigation-link'][normalize-space()='Log in']
10:48:48 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //a[@class='navigation-link'][normalize-space()='Log in'] is found
10:48:48 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //input[@id='email']
10:48:48 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //input[@id='email'] is found
10:48:48 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //input[@id='password']
10:48:48 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //input[@id='password'] is found
10:48:48 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //button[@type='submit']
10:48:48 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //button[@type='submit'] is found
10:48:51 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //button
10:48:51 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //button is found
10:48:51 INFO  manager.TestNGListener - Test loginPositiveUser successful
10:48:51 INFO  TestBase - ==================================
