15:31:08 INFO  manager.AppManager - Tests starting on Chrome
15:31:09 INFO  TestBase - Method SearchFormDateManualPositive is started
15:31:12 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //a[@id='0']
15:31:12 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //a[@id='0'] is found
15:31:12 INFO  manager.WebDriverListener - Start searching element ----> By.id: city
15:31:12 INFO  manager.WebDriverListener - Element with locator ----> By.id: city is found
15:31:15 INFO  manager.WebDriverListener - Start searching element ----> By.cssSelector: #city
15:31:15 INFO  manager.WebDriverListener - Element with locator ----> By.cssSelector: #city is found
15:31:15 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //input[@id='dates']
15:31:15 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //input[@id='dates'] is found
15:31:18 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //button[@type='submit']
15:31:18 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //button[@type='submit'] is found
15:31:18 INFO  TestBase - ==================================
