09:38:31 INFO  manager.AppManager - Tests starting on Chrome
09:38:34 INFO  TestBase - Method loginNegativeUserDTO is started
09:38:34 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Logout ']
09:38:44 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Logout '] is found
09:38:44 INFO  manager.TestNGListener - Test loginNegativeUserDTO invoked
09:38:44 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Log in ']
09:38:45 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Log in '] is found
09:38:45 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //input[@id='email']
09:38:45 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //input[@id='email'] is found
09:38:45 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //input[@id='password']
09:38:45 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //input[@id='password'] is found
09:38:45 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //button[@type='submit']
09:38:45 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //button[@type='submit'] is found
09:38:48 INFO  manager.TestNGListener - Test loginNegativeUserDTO successful
09:38:48 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //button[@type='button']
09:38:48 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //button[@type='button'] is found
09:38:48 INFO  TestBase - ==================================
09:38:48 INFO  TestBase - Method loginPositive is started
09:38:48 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Logout ']
09:38:58 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Logout '] is found
09:38:58 INFO  manager.TestNGListener - Test loginPositive invoked
09:38:58 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Log in ']
09:38:58 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Log in '] is found
09:38:58 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //input[@id='email']
09:38:58 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //input[@id='email'] is found
09:38:58 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //input[@id='password']
09:38:58 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //input[@id='password'] is found
09:38:58 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //button[@type='submit']
09:38:58 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //button[@type='submit'] is found
09:39:01 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //h2[contains(text(),'success')]
09:39:01 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //h2[contains(text(),'success')] is found
09:39:01 INFO  manager.TestNGListener - Test loginPositive successful
09:39:01 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //button[@type='button']
09:39:01 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //button[@type='button'] is found
09:39:01 INFO  TestBase - ==================================
09:39:01 INFO  TestBase - Method loginPositiveProps is started
09:39:01 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Logout ']
09:39:02 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Logout '] is found
09:39:02 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Logout ']
09:39:02 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Logout '] is found
09:39:02 INFO  manager.TestNGListener - Test loginPositiveProps invoked
09:39:02 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Log in ']
09:39:02 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Log in '] is found
09:39:02 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //input[@id='email']
09:39:02 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //input[@id='email'] is found
09:39:02 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //input[@id='password']
09:39:02 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //input[@id='password'] is found
09:39:02 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //button[@type='submit']
09:39:02 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //button[@type='submit'] is found
09:39:02 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //h2[contains(text(),'success')]
09:39:02 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //h2[contains(text(),'success')] is found
09:39:02 INFO  manager.TestNGListener - Test loginPositiveProps successful
09:39:02 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //button[@type='button']
09:39:02 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //button[@type='button'] is found
09:39:02 INFO  TestBase - ==================================
09:39:02 INFO  TestBase - Method loginPositiveUser is started
09:39:02 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Logout ']
09:39:02 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Logout '] is found
09:39:02 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Logout ']
09:39:02 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Logout '] is found
09:39:02 INFO  manager.TestNGListener - Test loginPositiveUser invoked
09:39:02 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Log in ']
09:39:02 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Log in '] is found
