13:27:07 INFO  manager.AppManager - Tests starting on Chrome
13:27:08 INFO  TestBase - Method SearchFormDateManualPositive is started
13:27:11 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //a[@id='0']
13:27:11 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //a[@id='0'] is found
13:27:11 INFO  manager.WebDriverListener - Start searching element ----> By.id: city
13:27:11 INFO  manager.WebDriverListener - Element with locator ----> By.id: city is found
13:27:11 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //input[@id='dates']
13:27:11 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //input[@id='dates'] is found
13:27:14 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //button[@type='submit']
13:27:14 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //button[@type='submit'] is found
13:27:15 INFO  TestBase - ==================================
