08:45:36 INFO  manager.AppManager - Tests starting on Chrome
08:45:39 INFO  TestBase - Method SearchPositiveSearch is started
08:45:39 INFO  manager.WebDriverListener - Start searching element ----> By.id: city
08:45:39 INFO  manager.WebDriverListener - Element with locator ----> By.id: city is found
08:45:39 INFO  manager.WebDriverListener - Start searching element ----> By.cssSelector: div.pac-item
08:45:39 INFO  manager.WebDriverListener - Element with locator ----> By.cssSelector: div.pac-item is found
08:45:39 INFO  manager.WebDriverListener - Start searching element ----> By.id: dates
08:45:39 INFO  manager.WebDriverListener - Element with locator ----> By.id: dates is found
08:45:40 INFO  manager.WebDriverListener - Start searching element ----> By.id: city
08:45:40 INFO  manager.WebDriverListener - Element with locator ----> By.id: city is found
08:45:43 INFO  manager.WebDriverListener - Start searching element ----> By.id: dates
08:45:43 INFO  manager.WebDriverListener - Element with locator ----> By.id: dates is found
08:45:44 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //div[.=' 16 ']
08:45:44 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //div[.=' 16 '] is found
08:45:44 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //div[.=' 19 ']
08:45:44 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //div[.=' 19 '] is found
08:45:45 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //button[@type='submit']
08:45:45 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //button[@type='submit'] is found
08:45:45 INFO  TestBase - ==================================
