17:02:59 INFO  manager.AppManager - Tests starting on Chrome
17:03:01 INFO  TestBase - Method loginPositiveUser is started
17:03:01 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Logout ']
17:03:11 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Logout '] is found
17:03:11 INFO  manager.TestNGListener - Test loginPositiveUser invoked
17:03:11 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //*[.=' Log in ']
17:03:11 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //*[.=' Log in '] is found
17:03:11 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //input[@id='email']
17:03:11 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //input[@id='email'] is found
17:03:12 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //input[@id='password']
17:03:12 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //input[@id='password'] is found
17:03:12 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //button[@type='submit']
17:03:12 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //button[@type='submit'] is found
17:03:15 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //h2[contains(text(),'success')]
17:03:15 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //h2[contains(text(),'success')] is found
17:03:15 INFO  manager.TestNGListener - Test loginPositiveUser successful
17:03:15 INFO  manager.WebDriverListener - Start searching element ----> By.xpath: //button[@type='button']
17:03:15 INFO  manager.WebDriverListener - Element with locator ----> By.xpath: //button[@type='button'] is found
17:03:15 INFO  TestBase - ==================================
